participant	image	question_type	number_of_fixations	saccade_len_m	saccade_len_std	aoi_shift	first_time_on_task	fixation_task_ratio	title_ratio	legend_ratio	axis_ratio	mark_ratio	revisit_freq_title	revisit_freq_legend	revisit_freq_axis	revisit_freq_mark	scanpath_str
7	economist_daily_chart_392	A	101	201.442	164.939	16	1	0.2178	0.4356	0.0	0.3366	0.0198	7	0	7	2	MTATTTTTZTTZTTZZZTTTTZZZTTTZTTAAAAAAAAZTTZTTTZTAZAAZTZAAAAAAZAAAAAZZMAATTZTZAAAAATTTAAAATTTTTTZTTTTTT
7	economist_daily_chart_35	B	101	325.408	257.212	40	6	0.0297	0.198	0.0198	0.3366	0.3069	8	2	14	16	MMAAAAATZMMLMMZZZTLZMMMATTMMZTAAMMMTTTAAAAMAMAAMMZMMAMMAZAAZZAAAMAMAAAATAMZZAAAMMTTTAAMZMMZTTTTTTTTAM
7	economist_daily_chart_165	B	101	235.357	223.284	43	35	0.0099	0.4653	0.1188	0.1287	0.1188	14	10	10	9	MLATLTTLLMMTTZMMAZAZMZAZZZTLZAMAMTTAATLATTTTTTTTTTZLLTTTTTMZAZMLTTAATLTZLTTTTZMMTTTTZTTTZTTTZTTTTALTZ
7	economist_daily_chart_85	B	101	302.704	242.192	38	-1	0.0	0.3267	0.0	0.4257	0.1287	14	0	16	8	MMMMZAATTAAAZMAATAMTTTATTTTTTTAAAAAAAAAATTTTTAAZZMTZTZZMZZZAAATATMTTZAMMTTAAAATTTTAAAATAATATAAAAZMMAA
7	economist_daily_chart_392	B	101	201.442	164.939	16	12	0.0495	0.4356	0.0	0.3366	0.0198	7	0	7	2	MTATTTTTZTTZTTZZZTTTTZZZTTTZTTAAAAAAAAZTTZTTTZTAZAAZTZAAAAAAZAAAAAZZMAATTZTZAAAAATTTAAAATTTTTTZTTTTTT
7	economist_daily_chart_35	C	101	325.408	257.212	40	-1	0.0	0.198	0.0198	0.3366	0.3069	8	2	14	16	MMAAAAATZMMLMMZZZTLZMMMATTMMZTAAMMMTTTAAAAMAMAAMMZMMAMMAZAAZZAAAMAMAAAATAMZZAAAMMTTTAAMZMMZTTTTTTTTAM
7	economist_daily_chart_165	C	101	235.357	223.284	43	27	0.0297	0.4653	0.1188	0.1287	0.1188	14	10	10	9	MLATLTTLLMMTTZMMAZAZMZAZZZTLZAMAMTTAATLATTTTTTTTTTZLLTTTTTMZAZMLTTAATLTZLTTTTZMMTTTTZTTTZTTTZTTTTALTZ
7	economist_daily_chart_85	C	101	302.704	242.192	38	81	0.0099	0.3267	0.0	0.4257	0.1287	14	0	16	8	MMMMZAATTAAAZMAATAMTTTATTTTTTTAAAAAAAAAATTTTTAAZZMTZTZZMZZZAAATATMTTZAMMTTAAAATTTTAAAATAATATAAAAZMMAA
7	economist_daily_chart_392	C	101	201.442	164.939	16	-1	0.0	0.4356	0.0	0.3366	0.0198	7	0	7	2	MTATTTTTZTTZTTZZZTTTTZZZTTTZTTAAAAAAAAZTTZTTTZTAZAAZTZAAAAAAZAAAAAZZMAATTZTZAAAAATTTAAAATTTTTTZTTTTTT
44	economist_daily_chart_35	A	101	361.122	268.646	40	-1	0.0	0.1584	0.0297	0.297	0.2871	8	3	14	15	MMATTTTTTTZMMAATMMZZAMZZZZZMMATZTMMZZZLZZAAMZTMAAAAAAAMTLZMMAAZZLMAAAAZAMMMMMZAMAMAAATMMMTTAZTZAMMAZA
44	economist_daily_chart_165	A	101	270.785	228.434	47	9	0.1683	0.3762	0.0495	0.2871	0.1188	14	4	17	12	MATAZAMAZTZAMLTMTTZMZATMTTZLAMTTTTTAMLZLTTAAZAAATZZZZTAZTTTAATAMAAZTTTTTTTTTTZTTTAAMAMTTTMALAAATAZAAZ
44	economist_daily_chart_85	A	101	256.672	243.461	23	-1	0.0	0.0792	0.0	0.3168	0.3267	6	0	10	7	MAAAAZAAAAZMZZZZZAAAZZZZZAAZMZMAMMTAAMMMMMZMMMMMMMMZZMZZTTTAATAAATAZAZAZTAAAZMMMMMMMZMMMAAAZMMMZZTAAZ
44	economist_daily_chart_392	A	101	213.026	182.175	24	2	0.2277	0.4257	0.0	0.3366	0.0396	10	0	11	3	MZTTTAATTTTZTZTZTTTAAZTTTTZZTAAATZZTTTTTAZMZTTTZAAAAATTZAAZAATZZAAATTTTTZTTAAAAAAZTAMMAAAATTTTTZTZAAA
44	economist_daily_chart_35	B	101	361.122	268.646	40	2	0.0594	0.1584	0.0297	0.297	0.2871	8	3	14	15	MMATTTTTTTZMMAATMMZZAMZZZZZMMATZTMMZZZLZZAAMZTMAAAAAAAMTLZMMAAZZLMAAAAZAMMMMMZAMAMAAATMMMTTAZTZAMMAZA
44	economist_daily_chart_165	B	101	270.785	228.434	47	62	0.0198	0.3762	0.0495	0.2871	0.1188	14	4	17	12	MATAZAMAZTZAMLTMTTZMZATMTTZLAMTTTTTAMLZLTTAAZAAATZZZZTAZTTTAATAMAAZTTTTTTTTTTZTTTAAMAMTTTMALAAATAZAAZ
44	economist_daily_chart_85	B	101	256.672	243.461	23	65	0.0198	0.0792	0.0	0.3168	0.3267	6	0	10	7	MAAAAZAAAAZMZZZZZAAAZZZZZAAZMZMAMMTAAMMMMMZMMMMMMMMZZMZZTTTAATAAATAZAZAZTAAAZMMMMMMMZMMMAAAZMMMZZTAAZ
44	economist_daily_chart_392	B	101	213.026	182.175	24	19	0.0396	0.4257	0.0	0.3366	0.0396	10	0	11	3	MZTTTAATTTTZTZTZTTTAAZTTTTZZTAAATZZTTTTTAZMZTTTZAAAAATTZAAZAATZZAAATTTTTZTTAAAAAAZTAMMAAAATTTTTZTZAAA
44	economist_daily_chart_35	C	101	361.122	268.646	40	-1	0.0	0.1584	0.0297	0.297	0.2871	8	3	14	15	MMATTTTTTTZMMAATMMZZAMZZZZZMMATZTMMZZZLZZAAMZTMAAAAAAAMTLZMMAAZZLMAAAAZAMMMMMZAMAMAAATMMMTTAZTZAMMAZA
44	economist_daily_chart_165	C	101	270.785	228.434	47	3	0.0396	0.3762	0.0495	0.2871	0.1188	14	4	17	12	MATAZAMAZTZAMLTMTTZMZATMTTZLAMTTTTTAMLZLTTAAZAAATZZZZTAZTTTAATAMAAZTTTTTTTTTTZTTTAAMAMTTTMALAAATAZAAZ
44	economist_daily_chart_85	C	101	256.672	243.461	23	-1	0.0	0.0792	0.0	0.3168	0.3267	6	0	10	7	MAAAAZAAAAZMZZZZZAAAZZZZZAAZMZMAMMTAAMMMMMZMMMMMMMMZZMZZTTTAATAAATAZAZAZTAAAZMMMMMMMZMMMAAAZMMMZZTAAZ
44	economist_daily_chart_392	C	101	213.026	182.175	24	-1	0.0	0.4257	0.0	0.3366	0.0396	10	0	11	3	MZTTTAATTTTZTZTZTTTAAZTTTTZZTAAATZZTTTTTAZMZTTTZAAAAATTZAAZAATZZAAATTTTTZTTAAAAAAZTAMMAAAATTTTTZTZAAA
9	economist_daily_chart_35	A	101	273.652	241.849	38	29	0.0198	0.3564	0.0396	0.2079	0.2376	9	3	13	13	MMMTZTMAMZMAAMMTLZTAAMAZZALLAAMMAZTTAZZZATTTTTTTTTTTTTTTTTTTZZTTTZMAAZAMZMTTTMMALTMMATTTMMMMAAMAMZTZA
9	economist_daily_chart_165	A	101	203.748	184.966	27	5	0.2574	0.505	0.0891	0.0891	0.1089	8	6	6	7	MMALATTZTMTMTTTTLLZAAAMZZTTTTZTTTZTTTTTTTZTTZTTTTTTTTTTTTZZTZMMALLTTZTTZTTTTTAAZZTTLAMLLZZZZTLMMZMTTZ
9	economist_daily_chart_85	A	101	272.383	239.338	36	10	0.0792	0.2772	0.0	0.396	0.1584	11	0	16	9	MAAATTAMZATATAATTTMZAAMAAMMMATZTAAAATZMMMMZZAAMATTAAAZAZAAAAZAAAZZTTTTTTAAAAMZZZMMATTAMZTTTTTAAAZTTTZ
9	economist_daily_chart_392	A	101	231.034	205.596	27	2	0.1584	0.3762	0.0	0.396	0.0396	13	0	11	3	MMTTZAAZAAAAAAAZTTTZZAAATTZZMTTAAAATTMATTTTTTTZZAAAATTZAAAAAZATAAAAAAZTATTZZZAZTTAAAATTATTTTZTZTTZTTT
9	economist_daily_chart_35	B	101	273.652	241.849	38	80	0.0099	0.3564	0.0396	0.2079	0.2376	9	3	13	13	MMMTZTMAMZMAAMMTLZTAAMAZZALLAAMMAZTTAZZZATTTTTTTTTTTTTTTTTTTZZTTTZMAAZAMZMTTTMMALTMMATTTMMMMAAMAMZTZA
9	economist_daily_chart_165	B	101	203.748	184.966	27	9	0.0198	0.505	0.0891	0.0891	0.1089	8	6	6	7	MMALATTZTMTMTTTTLLZAAAMZZTTTTZTTTZTTTTTTTZTTZTTTTTTTTTTTTZZTZMMALLTTZTTZTTTTTAAZZTTLAMLLZZZZTLMMZMTTZ
9	economist_daily_chart_85	B	101	272.383	239.338	36	66	0.0198	0.2772	0.0	0.396	0.1584	11	0	16	9	MAAATTAMZATATAATTTMZAAMAAMMMATZTAAAATZMMMMZZAAMATTAAAZAZAAAAZAAAZZTTTTTTAAAAMZZZMMATTAMZTTTTTAAAZTTTZ
9	economist_daily_chart_392	B	101	231.034	205.596	27	37	0.0495	0.3762	0.0	0.396	0.0396	13	0	11	3	MMTTZAAZAAAAAAAZTTTZZAAATTZZMTTAAAATTMATTTTTTTZZAAAATTZAAAAAZATAAAAAAZTATTZZZAZTTAAAATTATTTTZTZTTZTTT
9	economist_daily_chart_35	C	101	273.652	241.849	38	-1	0.0	0.3564	0.0396	0.2079	0.2376	9	3	13	13	MMMTZTMAMZMAAMMTLZTAAMAZZALLAAMMAZTTAZZZATTTTTTTTTTTTTTTTTTTZZTTTZMAAZAMZMTTTMMALTMMATTTMMMMAAMAMZTZA
9	economist_daily_chart_165	C	101	203.748	184.966	27	64	0.0099	0.505	0.0891	0.0891	0.1089	8	6	6	7	MMALATTZTMTMTTTTLLZAAAMZZTTTTZTTTZTTTTTTTZTTZTTTTTTTTTTTTZZTZMMALLTTZTTZTTTTTAAZZTTLAMLLZZZZTLMMZMTTZ
9	economist_daily_chart_85	C	101	272.383	239.338	36	-1	0.0	0.2772	0.0	0.396	0.1584	11	0	16	9	MAAATTAMZATATAATTTMZAAMAAMMMATZTAAAATZMMMMZZAAMATTAAAZAZAAAAZAAAZZTTTTTTAAAAMZZZMMATTAMZTTTTTAAAZTTTZ
9	economist_daily_chart_392	C	101	231.034	205.596	27	-1	0.0	0.3762	0.0	0.396	0.0396	13	0	11	3	MMTTZAAZAAAAAAAZTTTZZAAATTZZMTTAAAATTMATTTTTTTZZAAAATTZAAAAAZATAAAAAAZTATTZZZAZTTAAAATTATTTTZTZTTZTTT
22	economist_daily_chart_35	A	101	341.515	264.897	37	21	0.0297	0.0792	0.0594	0.2475	0.3663	4	3	15	15	MMAMMTAAMAMZAMMMAMAMTLAMMMAAAZTZZZTZZAZMMMMMMMMMMAZZMMAAMAAAMLZZZAAMMZLLZLLMMMAMMMZZZMAAAAZZTTTTZZZZZ
22	economist_daily_chart_165	A	101	271.052	227.441	42	3	0.2277	0.396	0.1089	0.198	0.1584	12	8	12	10	MAATLZZTTMMZZLTTTTTTTTTTAAMMTATATTTTTTTTTTLZZTTTAAMAZZMMATTTLAMTMAMMAAAAALLLTTTAMMTZTLZLTTTLZAZAZZMML
22	economist_daily_chart_85	A	101	244.129	227.347	30	51	0.0198	0.2475	0.0	0.3663	0.198	9	0	13	8	MAAATTTTTTZZZZZZZZTZMZMMZMAAAAATAMMMMMMMMZZZAAMMAAATATAAAAAAAAZTAAMZTTTTTTAMMAMTTAZTZZTTMAAATTTAAAAAA
22	economist_daily_chart_392	A	101	268.559	208.06	35	3	0.1782	0.3564	0.0	0.4554	0.0693	15	0	16	4	MAMTZAAZAAZTAATAAAATZAZZTAAAATTTATTZAAZAAAAAATAATTZTAAAATTZTTAAAAMTATTAMMMMAATTTTTTTTTTZTTAAAATTAZAAT
22	economist_daily_chart_35	B	101	341.515	264.897	37	27	0.0297	0.0792	0.0594	0.2475	0.3663	4	3	15	15	MMAMMTAAMAMZAMMMAMAMTLAMMMAAAZTZZZTZZAZMMMMMMMMMMAZZMMAAMAAAMLZZZAAMMZLLZLLMMMAMMMZZZMAAAAZZTTTTZZZZZ
22	economist_daily_chart_165	B	101	271.052	227.441	42	29	0.0198	0.396	0.1089	0.198	0.1584	12	8	12	10	MAATLZZTTMMZZLTTTTTTTTTTAAMMTATATTTTTTTTTTLZZTTTAAMAZZMMATTTLAMTMAMMAAAAALLLTTTAMMTZTLZLTTTLZAZAZZMML
22	economist_daily_chart_85	B	101	244.129	227.347	30	29	0.0396	0.2475	0.0	0.3663	0.198	9	0	13	8	MAAATTTTTTZZZZZZZZTZMZMMZMAAAAATAMMMMMMMMZZZAAMMAAATATAAAAAAAAZTAAMZTTTTTTAMMAMTTAZTZZTTMAAATTTAAAAAA
22	economist_daily_chart_392	B	101	268.559	208.06	35	25	0.0594	0.3564	0.0	0.4554	0.0693	15	0	16	4	MAMTZAAZAAZTAATAAAATZAZZTAAAATTTATTZAAZAAAAAATAATTZTAAAATTZTTAAAAMTATTAMMMMAATTTTTTTTTTZTTAAAATTAZAAT
22	economist_daily_chart_35	C	101	341.515	264.897	37	-1	0.0	0.0792	0.0594	0.2475	0.3663	4	3	15	15	MMAMMTAAMAMZAMMMAMAMTLAMMMAAAZTZZZTZZAZMMMMMMMMMMAZZMMAAMAAAMLZZZAAMMZLLZLLMMMAMMMZZZMAAAAZZTTTTZZZZZ
22	economist_daily_chart_165	C	101	271.052	227.441	42	60	0.0099	0.396	0.1089	0.198	0.1584	12	8	12	10	MAATLZZTTMMZZLTTTTTTTTTTAAMMTATATTTTTTTTTTLZZTTTAAMAZZMMATTTLAMTMAMMAAAAALLLTTTAMMTZTLZLTTTLZAZAZZMML
22	economist_daily_chart_85	C	101	244.129	227.347	30	2	0.0198	0.2475	0.0	0.3663	0.198	9	0	13	8	MAAATTTTTTZZZZZZZZTZMZMMZMAAAAATAMMMMMMMMZZZAAMMAAATATAAAAAAAAZTAAMZTTTTTTAMMAMTTAZTZZTTMAAATTTAAAAAA
22	economist_daily_chart_392	C	101	268.559	208.06	35	5	0.0198	0.3564	0.0	0.4554	0.0693	15	0	16	4	MAMTZAAZAAZTAATAAAATZAZZTAAAATTTATTZAAZAAAAAATAATTZTAAAATTZTTAAAAMTATTAMMMMAATTTTTTTTTTZTTAAAATTAZAAT
20	economist_daily_chart_35	A	101	333.794	250.108	39	15	0.0297	0.297	0.0198	0.2475	0.2178	12	2	14	11	MMMTAMTTZZZZTTMLZZMZAATTAATZZTZTATTLMZATTAAAAAAAMZTTTAATATTTZAAZTZZAMMAAMMZMMMMAZMMMMAMTZTTTAMTZZZTTT
20	economist_daily_chart_165	A	101	230.813	180.962	42	3	0.2673	0.505	0.0693	0.1386	0.1485	13	7	11	11	MMATTTTTTTTATTTTMMAMZTZZTTTTTTLTTMTTLZTAMAMTTTZTTTZTTTZTTTZTTTLTLZZALTMAZZMTTTAAAZALTTAMAMLTTZTTMMMAT
20	economist_daily_chart_85	A	101	291.9	235.103	30	5	0.0693	0.4158	0.0	0.3762	0.1089	11	0	13	6	MAAAAAAAATTATTZTTZTTTAAMMMZMAAMZZMMAATTAATAAATAAAAAAATAAMZTTTTTTTTTTTTAAATTTTTTTZTTZTTZATZAAATTTMTMAA
20	economist_daily_chart_392	A	101	158.905	155.238	17	8	0.1188	0.198	0.0	0.495	0.0297	7	0	8	2	MMAAAATATAZTZZAZTAAAZAZAAAAZAAZAAAZZAAAZAAZAZZAZAAMZTTTTZZTTTTTAAAZZZAZTTZTTTAAAAAAAAAAAAZTTZAAAAZAZZ
20	economist_daily_chart_35	B	101	333.794	250.108	39	13	0.0198	0.297	0.0198	0.2475	0.2178	12	2	14	11	MMMTAMTTZZZZTTMLZZMZAATTAATZZTZTATTLMZATTAAAAAAAMZTTTAATATTTZAAZTZZAMMAAMMZMMMMAZMMMMAMTZTTTAMTZZZTTT
20	economist_daily_chart_165	B	101	230.813	180.962	42	16	0.0297	0.505	0.0693	0.1386	0.1485	13	7	11	11	MMATTTTTTTTATTTTMMAMZTZZTTTTTTLTTMTTLZTAMAMTTTZTTTZTTTZTTTZTTTLTLZZALTMAZZMTTTAAAZALTTAMAMLTTZTTMMMAT
20	economist_daily_chart_85	B	101	291.9	235.103	30	52	0.0099	0.4158	0.0	0.3762	0.1089	11	0	13	6	MAAAAAAAATTATTZTTZTTTAAMMMZMAAMZZMMAATTAATAAATAAAAAAATAAMZTTTTTTTTTTTTAAATTTTTTTZTTZTTZATZAAATTTMTMAA
20	economist_daily_chart_392	B	101	158.905	155.238	17	5	0.0495	0.198	0.0	0.495	0.0297	7	0	8	2	MMAAAATATAZTZZAZTAAAZAZAAAAZAAZAAAZZAAAZAAZAZZAZAAMZTTTTZZTTTTTAAAZZZAZTTZTTTAAAAAAAAAAAAZTTZAAAAZAZZ
20	economist_daily_chart_35	C	101	333.794	250.108	39	-1	0.0	0.297	0.0198	0.2475	0.2178	12	2	14	11	MMMTAMTTZZZZTTMLZZMZAATTAATZZTZTATTLMZATTAAAAAAAMZTTTAATATTTZAAZTZZAMMAAMMZMMMMAZMMMMAMTZTTTAMTZZZTTT
20	economist_daily_chart_165	C	101	230.813	180.962	42	-1	0.0	0.505	0.0693	0.1386	0.1485	13	7	11	11	MMATTTTTTTTATTTTMMAMZTZZTTTTTTLTTMTTLZTAMAMTTTZTTTZTTTZTTTZTTTLTLZZALTMAZZMTTTAAAZALTTAMAMLTTZTTMMMAT
20	economist_daily_chart_85	C	101	291.9	235.103	30	-1	0.0	0.4158	0.0	0.3762	0.1089	11	0	13	6	MAAAAAAAATTATTZTTZTTTAAMMMZMAAMZZMMAATTAATAAATAAAAAAATAAMZTTTTTTTTTTTTAAATTTTTTTZTTZTTZATZAAATTTMTMAA
20	economist_daily_chart_392	C	101	158.905	155.238	17	98	0.0099	0.198	0.0	0.495	0.0297	7	0	8	2	MMAAAATATAZTZZAZTAAAZAZAAAAZAAZAAAZZAAAZAAZAZZAZAAMZTTTTZZTTTTTAAAZZZAZTTZTTTAAAAAAAAAAAAZTTZAAAAZAZZ
45	economist_daily_chart_35	A	101	338.779	242.965	50	12	0.0495	0.1683	0.1089	0.2475	0.2277	10	10	15	15	MMMMMLZZZMZAAZLZTTTMZLTAAMAMATZZZLTTAALLMZAZZTAMMAMMAMMLAMTLATZZLAAAMZZZTTZTZMAAZAZAMMLZZAMAAATTTLZMT
45	economist_daily_chart_165	A	101	242.596	192.254	41	13	0.2376	0.3861	0.099	0.2178	0.1089	13	9	12	7	MMTAMAAAAALMMLTTTZTZTTTZTTTTTTTTTLZATAAATTZLZZTAMZAATLTTLZAMMAATATLLZAATTLTTTMAAZZTZTZTTTZTZAZMMTTZLZ
45	economist_daily_chart_85	A	101	267.951	286.052	30	32	0.0198	0.4752	0.0	0.2277	0.1188	10	0	12	8	MAMATTTTATTTTTTTTTTTTTTAATTTTTTTTTTTTZTTAAAZTZTTZMZZTTTAAAMMAAATTTMZZZZZMMMZTTTTAMZTAAAAZMZZATZMATAAZ
45	economist_daily_chart_392	A	101	179.032	177.229	23	2	0.2673	0.4653	0.0	0.297	0.0396	9	0	11	3	MATTTTAZTTTAATTTTTTZAAAMMAATTZTZTTTTZTZTZTTZAAAATTTTAAAAATTZZTZATAATZAAAAZAZAZAZAMATTTTZTTTZZTTTTZTTT
45	economist_daily_chart_35	B	101	338.779	242.965	50	5	0.0297	0.1683	0.1089	0.2475	0.2277	10	10	15	15	MMMMMLZZZMZAAZLZTTTMZLTAAMAMATZZZLTTAALLMZAZZTAMMAMMAMMLAMTLATZZLAAAMZZZTTZTZMAAZAZAMMLZZAMAAATTTLZMT
45	economist_daily_chart_165	B	101	242.596	192.254	41	5	0.0495	0.3861	0.099	0.2178	0.1089	13	9	12	7	MMTAMAAAAALMMLTTTZTZTTTZTTTTTTTTTLZATAAATTZLZZTAMZAATLTTLZAMMAATATLLZAATTLTTTMAAZZTZTZTTTZTZAZMMTTZLZ
45	economist_daily_chart_85	B	101	267.951	286.052	30	3	0.0495	0.4752	0.0	0.2277	0.1188	10	0	12	8	MAMATTTTATTTTTTTTTTTTTTAATTTTTTTTTTTTZTTAAAZTZTTZMZZTTTAAAMMAAATTTMZZZZZMMMZTTTTAMZTAAAAZMZZATZMATAAZ
45	economist_daily_chart_392	B	101	179.032	177.229	23	6	0.099	0.4653	0.0	0.297	0.0396	9	0	11	3	MATTTTAZTTTAATTTTTTZAAAMMAATTZTZTTTTZTZTZTTZAAAATTTTAAAAATTZZTZATAATZAAAAZAZAZAZAMATTTTZTTTZZTTTTZTTT
45	economist_daily_chart_35	C	101	338.779	242.965	50	-1	0.0	0.1683	0.1089	0.2475	0.2277	10	10	15	15	MMMMMLZZZMZAAZLZTTTMZLTAAMAMATZZZLTTAALLMZAZZTAMMAMMAMMLAMTLATZZLAAAMZZZTTZTZMAAZAZAMMLZZAMAAATTTLZMT
45	economist_daily_chart_165	C	101	242.596	192.254	41	20	0.0099	0.3861	0.099	0.2178	0.1089	13	9	12	7	MMTAMAAAAALMMLTTTZTZTTTZTTTTTTTTTLZATAAATTZLZZTAMZAATLTTLZAMMAATATLLZAATTLTTTMAAZZTZTZTTTZTZAZMMTTZLZ
45	economist_daily_chart_85	C	101	267.951	286.052	30	-1	0.0	0.4752	0.0	0.2277	0.1188	10	0	12	8	MAMATTTTATTTTTTTTTTTTTTAATTTTTTTTTTTTZTTAAAZTZTTZMZZTTTAAAMMAAATTTMZZZZZMMMZTTTTAMZTAAAAZMZZATZMATAAZ
45	economist_daily_chart_392	C	101	179.032	177.229	23	1	0.0198	0.4653	0.0	0.297	0.0396	9	0	11	3	MATTTTAZTTTAATTTTTTZAAAMMAATTZTZTTTTZTZTZTTZAAAATTTTAAAAATTZZTZATAATZAAAAZAZAZAZAMATTTTZTTTZZTTTTZTTT
41	economist_daily_chart_35	A	101	302.819	233.32	44	17	0.1089	0.2475	0.0396	0.297	0.2772	10	4	16	14	MMMMAAAAATTTTZMZAAZMAZMAATTMAAMMMMAZZMAAZLTTTALTZTMMMMMMTATTAAMZZAAZAMMAAAAZTLAZMMAMMATTTTTTLTTMATTMZ
41	economist_daily_chart_165	A	101	289.095	228.649	43	10	0.1881	0.3762	0.0792	0.2178	0.1584	14	6	12	11	MLAZZTAAMMTTLMTTTTZTTTTMZTTLLTTAATZTTTTTTAAAAMALMZAAZZAMZTATLZMMAAMMTTATTAAZMTTTTTTAZTTLLZAAZZTZMMMTZ
41	economist_daily_chart_85	A	101	331.165	289.962	37	22	0.0495	0.2772	0.0	0.3861	0.1485	13	0	16	8	MTATTTAAMMMAZAATZTMMTZTAAZAAAMZTAAAZAMMAAMZZZAATTAATZAZTTAATZMMMZAATTTTTTTAAAZMMZZATTAAAZAATAAZTTTAZA
41	economist_daily_chart_392	A	101	233.203	191.228	25	1	0.2376	0.3663	0.0	0.4059	0.0297	12	0	11	2	MTTTZTTAAZAZTTAATTAAZATTTTAATAAAAAZAZZTZAAAAAZAZAAATZTTTTTZAATZAAAZZTAAAAAATTZAZAAMMZTTZTTTTTTTAATTTZ
41	economist_daily_chart_35	B	101	302.819	233.32	44	8	0.0297	0.2475	0.0396	0.297	0.2772	10	4	16	14	MMMMAAAAATTTTZMZAAZMAZMAATTMAAMMMMAZZMAAZLTTTALTZTMMMMMMTATTAAMZZAAZAMMAAAAZTLAZMMAMMATTTTTTLTTMATTMZ
41	economist_daily_chart_165	B	101	289.095	228.649	43	22	0.0198	0.3762	0.0792	0.2178	0.1584	14	6	12	11	MLAZZTAAMMTTLMTTTTZTTTTMZTTLLTTAATZTTTTTTAAAAMALMZAAZZAMZTATLZMMAAMMTTATTAAZMTTTTTTAZTTLLZAAZZTZMMMTZ
41	economist_daily_chart_85	B	101	331.165	289.962	37	7	0.0495	0.2772	0.0	0.3861	0.1485	13	0	16	8	MTATTTAAMMMAZAATZTMMTZTAAZAAAMZTAAAZAMMAAMZZZAATTAATZAZTTAATZMMMZAATTTTTTTAAAZMMZZATTAAAZAATAAZTTTAZA
41	economist_daily_chart_392	B	101	233.203	191.228	25	18	0.0594	0.3663	0.0	0.4059	0.0297	12	0	11	2	MTTTZTTAAZAZTTAATTAAZATTTTAATAAAAAZAZZTZAAAAAZAZAAATZTTTTTZAATZAAAZZTAAAAAATTZAZAAMMZTTZTTTTTTTAATTTZ
41	economist_daily_chart_35	C	101	302.819	233.32	44	-1	0.0	0.2475	0.0396	0.297	0.2772	10	4	16	14	MMMMAAAAATTTTZMZAAZMAZMAATTMAAMMMMAZZMAAZLTTTALTZTMMMMMMTATTAAMZZAAZAMMAAAAZTLAZMMAMMATTTTTTLTTMATTMZ
41	economist_daily_chart_165	C	101	289.095	228.649	43	12	0.0297	0.3762	0.0792	0.2178	0.1584	14	6	12	11	MLAZZTAAMMTTLMTTTTZTTTTMZTTLLTTAATZTTTTTTAAAAMALMZAAZZAMZTATLZMMAAMMTTATTAAZMTTTTTTAZTTLLZAAZZTZMMMTZ
41	economist_daily_chart_85	C	101	331.165	289.962	37	-1	0.0	0.2772	0.0	0.3861	0.1485	13	0	16	8	MTATTTAAMMMAZAATZTMMTZTAAZAAAMZTAAAZAMMAAMZZZAATTAATZAZTTAATZMMMZAATTTTTTTAAAZMMZZATTAAAZAATAAZTTTAZA
41	economist_daily_chart_392	C	101	233.203	191.228	25	-1	0.0	0.3663	0.0	0.4059	0.0297	12	0	11	2	MTTTZTTAAZAZTTAATTAAZATTTTAATAAAAAZAZZTZAAAAAZAZAAATZTTTTTZAATZAAAZZTAAAAAATTZAZAAMMZTTZTTTTTTTAATTTZ
37	economist_daily_chart_35	A	101	283.865	220.878	46	16	0.0594	0.1188	0.099	0.2475	0.3267	9	6	14	17	MMTTAAAZTLZMMMMALZMMLLZMLTTMMZZAMMAAAAZMTAAZZZMAMAAMMTAAMMZTAZTTZZMMAAZMTLLLMZMAMAMMMMMMZZTAAMAAZZZLL
37	economist_daily_chart_165	A	101	282.875	229.612	49	1	0.1782	0.2871	0.1089	0.2475	0.1683	14	9	15	11	MTZZLLLTTAAAAAAATATTAMMZAZMMMAATMMAMMLAMLTTZMAAZTZTTLMLZZZZAZZLAMATTAZAATTTAZMTTTZTZZTLATLTTTATTLTZMM
37	economist_daily_chart_85	A	101	323.902	246.641	38	67	0.0297	0.3465	0.0	0.396	0.1386	12	0	15	11	MTAAAAAATZMAZZZZAATTTTZAMMZZZATAZZAAAAAATATTTTTAAAAAAMAAMAAAATMMATTTTTTTZTTMATTMTAMMAAMAAATTTTTMATTTT
37	economist_daily_chart_392	A	101	171.241	166.663	17	4	0.2079	0.5248	0.0	0.2079	0.0297	7	0	7	3	MATZTTTZTTTTZZTTZTZZTZTZTZZZTZAAAZAATTTZTTTZZZAAAAATTAMTAAAAAMTZTZZTTTTTAZTTTTTTTTTTTTTTTZTTTTTAAATZT
37	economist_daily_chart_35	B	101	283.865	220.878	46	32	0.0198	0.1188	0.099	0.2475	0.3267	9	6	14	17	MMTTAAAZTLZMMMMALZMMLLZMLTTMMZZAMMAAAAZMTAAZZZMAMAAMMTAAMMZTAZTTZZMMAAZMTLLLMZMAMAMMMMMMZZTAAMAAZZZLL
37	economist_daily_chart_165	B	101	282.875	229.612	49	10	0.0396	0.2871	0.1089	0.2475	0.1683	14	9	15	11	MTZZLLLTTAAAAAAATATTAMMZAZMMMAATMMAMMLAMLTTZMAAZTZTTLMLZZZZAZZLAMATTAZAATTTAZMTTTZTZZTLATLTTTATTLTZMM
